Job name        : lfb-superadditive
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 150
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [SUPERADDITIVE]
[Benchmark] session started

[Setup] extracting task records... done.
[Setup] extracting station records... done.
[Setup] initialisation completed.
[   37] BNT [score: 5794.0, median singleton score: 41.0, visited nodes (%): 91.33333587646484, solving time (ms): 394.0, median approximation score: 1.2366946935653687]
[   37] CTS [score: 16782.0, median singleton score: 129.5, visited nodes (%): 82.66666412353516, solving time (ms): 278.0, median approximation score: 3.5433332920074463]
[   37] ANT-e [score: 4774.0, median singleton score: 32.5, visited nodes (%): 96.0, solving time (ms): 607.0, median approximation score: 0.0]
[   38] EDF [score: 4976.0, median singleton score: 36.0, visited nodes (%): 94.0, solving time (ms): 6.0, median approximation score: 1.100000023841858]
[   38] BNT [score: 5526.0, median singleton score: 43.0, visited nodes (%): 88.0, solving time (ms): 387.0, median approximation score: 1.1790293455123901]
[   38] CTS [score: 16389.0, median singleton score: 136.5, visited nodes (%): 82.66666412353516, solving time (ms): 249.0, median approximation score: 3.5792592763900757]
[   38] ANT-e [score: 4644.0, median singleton score: 33.0, visited nodes (%): 94.66666412353516, solving time (ms): 563.0, median approximation score: 0.0]
[   39] EDF [score: 5020.0, median singleton score: 39.0, visited nodes (%): 92.66666412353516, solving time (ms): 6.0, median approximation score: 1.0849849581718445]
[   39] BNT [score: 5679.0, median singleton score: 45.0, visited nodes (%): 86.66666412353516, solving time (ms): 370.0, median approximation score: 1.2000000476837158]
[   39] CTS [score: 17857.0, median singleton score: 132.0, visited nodes (%): 86.66666412353516, solving time (ms): 242.0, median approximation score: 3.603333353996277]
[   39] ANT-e [score: 4696.0, median singleton score: 35.0, visited nodes (%): 92.66666412353516, solving time (ms): 583.0, median approximation score: 0.0]
[   40] EDF [score: 5223.0, median singleton score: 39.0, visited nodes (%): 94.66666412353516, solving time (ms): 6.0, median approximation score: 1.1234756112098694]
[   40] BNT [score: 5432.0, median singleton score: 43.0, visited nodes (%): 85.33333587646484, solving time (ms): 386.0, median approximation score: 1.2010092735290527]
[   40] CTS [score: 16065.0, median singleton score: 129.0, visited nodes (%): 78.66667175292969, solving time (ms): 295.0, median approximation score: 3.6194443702697754]
[   40] ANT-e [score: 4790.0, median singleton score: 33.0, visited nodes (%): 94.66666412353516, solving time (ms): 608.0, median approximation score: 0.0]
[   41] EDF [score: 5309.0, median singleton score: 38.0, visited nodes (%): 94.66666412353516, solving time (ms): 6.0, median approximation score: 1.1213235259056091]
[   41] BNT [score: 5796.0, median singleton score: 46.0, visited nodes (%): 86.0, solving time (ms): 389.0, median approximation score: 1.25]
[   41] CTS [score: 17183.0, median singleton score: 136.0, visited nodes (%): 82.66666412353516, solving time (ms): 260.0, median approximation score: 3.639285683631897]
[   41] ANT-e [score: 4703.0, median singleton score: 34.5, visited nodes (%): 94.66666412353516, solving time (ms): 555.0, median approximation score: 0.0]
[   42] EDF [score: 5217.0, median singleton score: 39.0, visited nodes (%): 93.33333587646484, solving time (ms): 6.0, median approximation score: 1.1291666626930237]
[   42] BNT [score: 5619.0, median singleton score: 45.0, visited nodes (%): 84.66667175292969, solving time (ms): 381.0, median approximation score: 1.2352941036224365]
[   42] CTS [score: 17896.0, median singleton score: 126.0, visited nodes (%): 86.0, solving time (ms): 260.0, median approximation score: 3.732439398765564]
